utterance_type,utterance_text,파일번호,emotion
0,"어떡하지. 나는 왜 이 모양인 거야. 너무 당황스러워서 아무것도 손에 안 잡혀. 분실물 센터가 어딘지도 모르겠고, 난 정말 바보 같아.",43,embarrassment
1,"피곤하거나, 급하게 내릴 때는 그럴 수도 있지. 나도 자주 그러는걸. 그렇게까지 자책할 필요 없어.",43,embarrassment
0,"아니야. 나는 정말 한심한 것 같아. 아무리 피곤해도 그렇지, 어떻게 가방을 두고 내리니.",43,embarrassment
1,최근에 창업 준비한다고 많이 피곤했잖아. 쪽잠을 자면서 준비하는 당신 모습 보면서 멋지다고 생각했는걸.,43,embarrassment
0,"며칠 동안 잠을 푹 잔 적이 없긴 하지. 지하철에서도 깜빡 잠이 들었고, 급하게 내리면서 가방을 두고 내렸어.",43,embarrassment
1,"그럼 충분히 그럴 수 있지. 나는 아무 일도 없이 잠이 들어서 물건을 잃어버리는걸. 당신만 그러는 것이 아니니까, 속상해하지 마.",43,embarrassment
0,"창업 준비는 열심히 하는데, 잘 안되고 있는 것 같아서 스트레스가 많았거든. 이대로 괜찮을지 모르겠어.",43,embarrassment
1,"결과가 눈에 바로 보이면 좋겠지만, 그렇지 않은 일들도 있으니 어렵겠지만 여유를 가져봐. 내가 보기에 당신은 충분히 잘 해내고 있어.",43,embarrassment
0,"고마워. 창업 준비도 부진하고, 오늘과 같은 실수들을 자주 하니까 내가 너무 한심하게 느껴지는 거 있지. 뭐 하나 제대로 못 하는 것 같고.",43,embarrassment
1,"그런 생각이 들 수도 있지. 그렇지만, 질책만 하기에 당신은 정말 성실하고 꼼꼼히 잘하고 있어.",43,embarrassment
0,"그렇게 말해주어 고맙지만, 나는 자꾸 부족한 느낌이 들어. 이렇게 덜렁거리고 조심성도 없는 내가 괜찮을지 모르겠어.",43,embarrassment
1,당신이 그렇게 느낀다니 나까지 마음이 아프다. 하루 정도는 잠을 푹 자는 건 어때? 약간의 휴식은 도움이 되니까.,43,embarrassment
0,그래봐야겠어. 스스로를 너무 힘들게 한 것 같기도 해. 여보 덕분에 진정이 됐어.,43,embarrassment
1,"도움이 됐다니 다행이야. 그럼, 일단 분실물 센터에 가서 연락처를 남겨보는 것이 어때? 금방 찾을 수 있을 거야.",43,embarrassment
0,그래야겠어. 여러모로 도움을 주어서 고마워.,43,embarrassment
0,"여보, 나 방금 얼마나 당황스러운 일이 있었는지 알아? 하마터면 보이스 피싱을 당할 뻔했어.",44,embarrassment
1,안 그래도 요즘 명절 앞두고 보이스 피싱이 극성이라고 하더라. 당신도 전화 받고 많이 놀랐겠네.,44,embarrassment
0,그도 그럴 것이 우리 엄마랑 목소리가 똑같더라고. 아무 의심 없이 돈을 입금하려다 계좌번호 확인한다고 문자 했는데 무슨 소리냐고 답장이 와서 너무 당혹스러웠어.,44,embarrassment
1,생각보다 심각한 상황이었구나. 이렇게 풀린 게 천만다행이었네. 어머니한테 문자 안 드렸음 깜빡 당할 뻔한 거잖아.,44,embarrassment
0,"그러니까 말이야, 요즘은 목소리도 분석해서 흉내 내는 건가? 말투도 거의 비슷했던 것 같아 아직도 얼떨떨해.",44,embarrassment
1,날이 갈수록 수법이 치밀해진다고는 들었어. 내가 그 전화를 받았다고 생각하니까 눈앞이 다 깜깜하다.,44,embarrassment
0,정말 크게 잃을 뻔했다고 생각하니까 나도 아직 진정이 안 돼. 정직하게 돈을 벌지 왜 이런 짓을 하는 거야.,44,embarrassment
1,그래도 잘 끝났으니 되었어. 이번 계기로 앞으로는 더 조심할 수 있게 되겠지. 그것만으로 충분한 일이야.,44,embarrassment
0,정말 의심의 끈을 놓치지 않고 살아야 할 거 같아. 말로만 듣던 일을 내가 당하니까 머릿속이 새하얘졌어.,44,embarrassment
1,지금은 일단 진정하는 게 좋겠어. 놀란 마음을 추스르기 위해서는 부정적인 생각을 끊어내야 해. 더 큰 피해를 입기 전에 멈춰서 다행이라고 긍정적으로만 여기자.,44,embarrassment
0,"알았어, 당신 말대로 금전적 피해가 없다는 사실에만 집중할게. 뉴스 보면서 나는 속을 일이 없을 거라고 장담했는데 일이 이렇게 돼 더 당황했나 봐.",44,embarrassment
1,나도 똑 부러진 당신이 이럴 정도라니 수법이 참 고약했구나 싶어. 앞으로 우리가 더 조심하자.,44,embarrassment
0,다른 사람들도 부디 큰 피해가 없었음 좋겠다. 당하고 보니까 트라우마로 남을 사람들도 많다는 생각이 들어.,44,embarrassment
1,"그러게, 나도 이 정도일 줄은 몰랐기에 어지럽다. 그래도 경찰이 힘껏 조사하고 수배하고 있으니까 믿고 더 좋은 날을 기대해 보자.",44,embarrassment
0,"그러는 게 좋겠어. 그래도 당신이랑 얘기하면서 머릿속이 좀 차분해졌어, 고마워 여보.",44,embarrassment
0,"여보, 오늘 친구와 여행 첫 째 날인데 친구가 갑자기 많이 아프네. 당황스러워서 어찌해야 할 바를 모르겠어.",45,embarrassment
1,기대 많이 하고 간 여행인데 당신이 예상치 못한 상황에 당황스럽겠다. 당신 입장도 난처해서 마음고생할까 봐 걱정되네.,45,embarrassment
0,둘 다 아이를 키우다 보니 시간 맞추기도 어렵잖아. 이렇게 여행을 오는 것도 쉬운 일이 아닌데 친구가 아파서 꼼짝을 못 하니 정말 당황스럽네.,45,embarrassment
1,당신은 항상 긍정적이잖아. 이 상황도 충분히 기분 좋게 잘 보낼 수 있을 거란 생각이 드네. 어쩔 수 없는 상황이니 너무 마음 쓰지 않았으면 좋겠어.,45,embarrassment
0,여행을 왔는데 나까지 숙소에만 있을 수도 없고. 그렇다고 아픈 친구를 놔두고 혼자 나가는 건 안 될 것 같고. 정말 당황스러워서 어떻게 하면 좋을지 모르겠어.,45,embarrassment
1,당신은 항상 친구를 배려하고 우정을 중요하게 생각하잖아. 우리 아이들도 당신의 그런 모습을 보고 배웠으면 좋겠다는 생각이 들더라.,45,embarrassment
0,친구는 계속 나갔다 오라고 하는데 마음이 안 편해서 그러지는 못하겠더라. 그래도 여행을 왔으니 나도 구경도 하고 싶고 정말 어찌할 바를 모르겠어.,45,embarrassment
1,나라도 그런 상황이라면 정말 당황했을 것 같아. 걱정과 고민은 하면 할수록 커지더라. 마음 편히 여유를 가지고 생각하면 더 좋은 생각이 나지 않을까 싶어.,45,embarrassment
0,그래야겠어. 당황해서 좀처럼 침착해지지가 않더라. 여행은 또 올 수도 있지만 자기한테 이야기하고 나니 한결 마음이 편해졌어.,45,embarrassment
1,항상 긍정적인 당신의 모습은 정말 멋진 것 같아. 당신의 친구를 생각하는 마음에 친구도 몸은 아프지만 마음이 따뜻한 여행이 될 것 같아.,45,embarrassment
0,당신이 따뜻하게 말해주니 정말 좋다. 당신이 내 입장에서 내 마음을 헤아려주는 게 나한테 얼마나 큰 힘이 되는지 몰라.,45,embarrassment
1,오랜만의 아이들 두고 떠난 여행이잖아. 집에서 아이들이랑 하루 종일 붙어있다 보니 당신이 얼마나 고생이 많은지 알겠더라. 스트레스 다 날려버리고 와.,45,embarrassment
0,당신 이야기만 들어도 스트레스가 풀리는 기분이네. 친구랑 배달음식도 시켜 먹고 숙소에서 푹 쉬기로 했어. 정말 고마워.,45,embarrassment
1,남은 여행 기간 동안 마음 편하게 친구랑 맛있는 음식도 먹고 행복한 시간 보내고 와. 나중에 또 연락해 줘.,45,embarrassment
0,응. 당신도 밥 잘 챙겨 먹고 아이들 잘 부탁해. 나중에 또 소식 전할게.,45,embarrassment
0,"여보, 나 오늘 정말 당황스러운 일이 있었어. 운전을 배운 이후로 첫 도전한 고속도로 주행이었는데 차선을 잘 못 탔지 뭐야. 아예 다른 길로 가게되어 얼마나 헤맸는 지 몰라. 너무 당황스러웠어.",46,embarrassment
1,"당신에게 그런 일이 있었다니, 처음 겪어보는 상황에 당신이 많이 놀랬을 것 같아. 그래서 지금은 무사한 거야? 당신 건강이 제일 중요해.",46,embarrassment
0,"다행히 사고로 이어지진 않았지만, 사고가 날 뻔 했어. 차선을 잘못 타서 네비게이션이 안내하는 대로 따라가지도 못 해서 얼마나 당황 했는지 몰라. 다시 생각해도 정말 식은땀이 나려 하네.",46,embarrassment
1,누구라도 그 상황이었으면 정말 당황했을 것 같아. 심지어 당신이 고속도로 주행 경험이 처음이었잖아. 매사에 침착한 당신이 놀랄 정도라니 얼마나 심각한 상황이었는지 예상이 되네.,46,embarrassment
0,길을 잘못 든 이후로는 너무 당황한 나머지 어떻게 운전을 했는지 기억도 안나. 한참을 하염 없이 달리다가 와서 예상 시간보다 3배나 오래 걸렸지 뭐야. 정말 너무 놀라서 아직까지 심장이 뛰네.,46,embarrassment
1,"나라도 그 상황이었으면 의연하게 대처하기 어려웠을 것 같아. 고속도로에 차가 씽씽 달리니 얼마나 놀랐겠어. 하지만, 당신이 처음 고속도로를 타본 것인 만큼 그럴 수 있다고 생각해.",46,embarrassment
0,남들은 어떻게 그렇게 도로를 잘 달리는지 모르겠어. 나는 정말 머리가 굳어버리는 기분이던데 말이야. 어찌할 바를 모르겠던데.,46,embarrassment
1,나도 그렇게 운전만 하면 머리가 하얘지던 시절이 있었어. 분명 시간이 지나 연습량이 늘다 보면 당신도 운전을 잘 할 수 있을 거야. 오늘의 경험으로 당신이 더 성장할 테니 너무 오래 마음에 담아 두지 마.,46,embarrassment
0,당신 말대로 시간이 지나면 앞으로 이런 일이 없을까? 괜시리 운전하기 두렵고 그러네.,46,embarrassment
1,"당연하지. 사람은 배워가면서 성장하는 거잖아. 오늘 겪은 대신 다음에 같은 상황이 벌어졌을 땐 더 잘 대처할 수 있을 거야. 운전이라는 게 사실 마냥 쉬운 게 아니다 보니, 충분히 그럴 수 있어.",46,embarrassment
0,그렇게 말해줘서 고마워. 당신에게 말하기 전까지는 놀란 가슴이 진정이 안 되었었거든. 당신 이야기를 들으니 훨씬 누그러든다.,46,embarrassment
1,"당신이 오늘 난생 처음으로 그런 일을 겪어서 너무 놀랬을 것 같아. 그래도 사고가 안 난 것이 정말 다행인 걸. 당신의 건강이 가장 중요하다는 걸 명심해, 여보.",46,embarrassment
0,그렇게 말해줘서 고마워. 역시 내 마음 알아주는 건 당신 뿐이다.,46,embarrassment
1,앞으로의 운전을 응원할게. 오늘은 편안하게 잤으면 좋겠네.,46,embarrassment
0,당신 덕분에 그럴 수 있을 것 같아. 당신이라는 존재가 얼마나 든든한 지 몰라. 고마워.,46,embarrassment
0,"여보, 나 지금 너무 당황스러워. 변호사 시험 준비하는 내 친구 알지?",47,embarrassment
1,"그럼, 당연히 알지. 얼마 전에도 그 친구랑 같이 커피 마셨잖아. 뭐 때문에 당황스러워?",47,embarrassment
0,그 친구 시험이 얼마 남지 않았거든. 그래서 자기가 예민하다는 이유로 나한테 오늘 성질을 부리는데 솔직히 너무 당황스럽더라.,47,embarrassment
1,"아, 나 그거 무슨 기분인지 정말 잘 알아. 나도 직장 동료가 자기 안 좋은 일 있다고 나한테 괜한 트집을 잡는데 정말 당황스러웠거든.",47,embarrassment
0,원래 이런 친구가 아닌데 너무 당황스럽고 혼란스러워서 아무 말도 못했어. 차분하고 예의 바르기로 소문 난 친구였거든. 많이 예민하겠거니 이해해 주려고 하는데 당혹스러운 기분은 어쩔 수가 없네.,47,embarrassment
1,성품을 잘 알고 지낸 친구가 갑자기 돌변하는데 어떻게 당황스럽지 않겠어. 내가 당신이었어도 달라진 친구의 모습에 많이 당혹스러웠을 거야. 오늘 어떤 마음으로 친구를 만나고 왔을지 충분히 이해해.,47,embarrassment
0,"꼭 아랫사람 대하듯이 나한테 성질을 부리고 화를 내는데 어떻게 해야 할지 모르겠더라. 수십 년간 알고 지내면서도 한 번도 싸운 적이 없었거든. 당황스럽기도 하고, 서운하기도 하네.",47,embarrassment
1,당신 마음이 많이 다쳤을 것 같아서 나도 속상해. 그간 좋기만 한 사이였던 친구가 당신에게 그랬다니 내가 다 서운한 기분이야. 당신 기분은 내가 다 들어주고 받아줄 테니까 나한테 말하고 털어버려.,47,embarrassment
0,당신 말처럼 좋기만 한 사이였는데 오늘은 정말 당혹스럽기 짝이 없었어. 내가 뭔갈 잘못했나 돌아보게 되더라니까.,47,embarrassment
1,시험을 앞두고 예민한 친구 개인의 문제지 그게 어떻게 당신 탓이겠어. 혹시라도 당신이 당신 행동을 검열하면서 더 혼란스러워하지는 않았으면 좋겠어. 당신에게는 아무 잘못이 없다는 거 잊지 마.,47,embarrassment
0,"당신이 그렇게 말해 주니까 마음이 놓인다. 아깐 정말 당황스럽고 서운했는데, 기분이 좀 풀리는 것 같아.",47,embarrassment
1,내가 도움이 되었다니 다행이야. 이런 이야긴 앞으로 나한테 얼마든지 더 해도 돼. 난 당신 편에서 당신 기분을 다 받아줄 수 있는 사람이니까.,47,embarrassment
0,내 옆에 당신 같은 사람이 있어서 참 다행이다. 당신과 대화하다 보면 기분이 좋아질 수밖에 없네.,47,embarrassment
1,아까보다 기분이 나아 보여서 다행이네. 당신 이야길 들어줄 수 있는 게 오히려 나한테 더 큰 기쁨이야.,47,embarrassment
0,당신이 날 지지해 주는 게 얼마나 큰 힘이 되는지 모를 거야. 오늘도 정말 고마워. 덕분에 기분이 눈 녹듯이 풀렸어.,47,embarrassment
0,"여보, 나는 정말 음식 솜씨가 너무 없나 봐요. 아기가 이유식을 밀어낼 때마다 당황스럽고 속상해요.",48,embarrassment
1,당신이 레시피 찾아가며 열심히 만든 이유식을 거부했다니 몹시 당황스러웠겠네요. 잘 받아먹는 아기 모습을 상상하며 힘든 줄도 모르고 만들었을 텐데요.,48,embarrassment
0,정말 최선을 다했거든요. 당신 말대로 기대하며 아기 입에 넣어줬는데 그대로 뱉어내니 너무나 당황스럽지 뭐예요. 내가 뭘 잘못 만든 걸까요?,48,embarrassment
1,당신이 잘 못 만들어서 아기가 먹지 않는다고 자책하지 말아요. 처음 먹어보는 맛이다 보니 낯설어서 그럴 수도 있잖아요.,48,embarrassment
0,하지만 내가 원래 음식 솜씨가 좋은 건 아니잖아요. 그 점이 당신한테도 늘 미안했거든요. 그랬는데 아기마저 이유식을 거부하니까 너무 당황스럽네요.,48,embarrassment
1,무슨 그런 겸손의 말을 하나요. 나는 직장에서도 친구들에게도 늘 당신이 해주는 집밥이 최고라고 자랑하고 있어요. 당신이 음식 하는 것에 자신 없어 하고 있는 줄은 생각도 못할 만큼 맛있어요.,48,embarrassment
0,하지만 아기한테 시판되는 이유식을 한 번 먹여봤더니 그건 잘 먹더란 말이에요. 내가 만든 게 아기한테조차 맛이 없다니 어떻게 당황하지 않을 수가 있겠어요.,48,embarrassment
1,파는 이유식이 엄마의 정성과 사랑이 듬뿍 들어간 이유식을 어찌 따라가겠어요. 아기가 적응할 수 있는 시간을 조금만 주고 기다려 주는 건 어떨까요?,48,embarrassment
0,아기가 첫술부터 뱉어 내는 모습에 너무 당황을 해 버렸어요. 쌀미음부터 이러면 앞으로 어떻게 해 나가야 할지 너무 망막하고 자신이 없어져요.,48,embarrassment
1,당신이 얼마나 노력을 했는지 알기에 내 마음까지 안 좋네요. 하지만 모든 것이 다 처음인 아기가 적응할 수 있는 기회를 조금 더 주세요. 아기한테 최선을 다해 모유 수유하던 당신의 모성애로 극복할 수 있을 거예요.,48,embarrassment
0,그러고 보니 내가 너무 큰 기대를 해서 아기의 반응에 당황을 했던 것 같아요. 그럴 수 있다는 것도 검색을 통해 다 알고 있었는데 말이에요. 좀 더 참을성 있는 엄마가 되어야겠네요.,48,embarrassment
1,당신은 이미 너무 잘하고 있으니 조급해하지 않아도 돼요. 천천히 지켜봐 주며 지금처럼 해 준다면 아기가 당신 이유식을 아주 잘 먹게 될 거예요. 다 큰 성인인 내 입맛도 사로잡은 음식 솜씨와 정성이잖아요.,48,embarrassment
0,당신이 그렇게 말해주니 여유를 가지고 잘해보자는 마음이 생겨요. 아기가 점점 잘 받아먹는 모습을 보는 것도 큰 기쁨이 될 것 같아요.,48,embarrassment
1,"당신 말대로 먹는 게 발전하는 모습을 보는 것도 너무 감사할 일이고 행복이네요. 사랑스러운 두 사람을 지켜보는 나는 정말 행복한 사람인 거 같아, 너무 고마워요.",48,embarrassment
0,"항상 좋은 쪽으로 봐주고 당황스럽던 내 마음을 달래줘서 내가 너무 고마워요, 여보.",48,embarrassment
0,"여보, 난 좋은 아들이 아닌 것 같아. 어머니의 생일을 잊어버려서 너무 당황스럽다.",49,embarrassment
1,당신이 얼마나 좋은 아들인데. 당신만큼 어머니께 잘하는 사람을 본 적이 없어. 아직 어머니 생신 안 지났으니 너무 당황하지 마.,49,embarrassment
0,방금 통화를 하다가 내가 어머니 생신을 깜박했다는 걸 어머니께서 알아버리셨어. 순간 너무 당황스럽고 죄책감도 들더라.,49,embarrassment
1,일이다 뭐다 정신없이 지내다 보면 소중한 사람의 생일을 잊는 일도 있을 수 있어. 나도 예전에 당신 생일을 깜박했었잖아. 그때 당신이 날 이해해 준 듯 어머니도 당신을 이해하실 테니 너무 마음 쓰지 마.,49,embarrassment
0,"평소에 잘 못 해드리는 게 마음에 걸렸는데, 생일까지 잊다니 내가 너무 당황스러워.",49,embarrassment
1,당신이 어머니를 얼마나 소중히 생각하는지 잘 알고 있어. 어쩌다 한 번 생일을 깜박했다고 나쁜 아들은 절대 아니야.,49,embarrassment
0,어머니와 통화하기 전에 미리 눈치를 챘어야 했는데 말이야. 어머니께 얘기를 들으니 너무 당황스러워서 땀이 다 나더라.,49,embarrassment
1,나였어도 당신만큼 놀라고 당황했을 거 같아. 그래도 아직 어머니 생신을 축하할 시간은 있으니까 얼마나 다행이야. 이따 저녁 식사 함께 하면서 좋은 시간 보내면 어머니도 행복해하실 거야.,49,embarrassment
0,"잠시라도 잊은 게 죄송하긴 하지만, 당신 말처럼 아직 시간이 남아있어서 다행이다. 그리고 더 늦기 전에 내가 기억해서 다행이고.",49,embarrassment
1,어머님은 당신이 열심히 사느라 깜박했다고 생각하실 거야. 그 모습을 더 대견하다고 여기실지도 몰라.,49,embarrassment
0,그렇게 생각해주신다면 너무 감사하지.,49,embarrassment
1,오늘 식사 자리에서 당신이 오늘 느낀 마음도 잘 전달해 보자. 어머님은 너그럽게 잘 들어주실 것 같아.,49,embarrassment
0,어머니는 오히려 재밌어하실 수도 있겠다는 생각이 드네.,49,embarrassment
1,당신 말에 나도 동의해. 그럼 좋은 기분으로 이따 저녁에 보자.,49,embarrassment
0,언제부터 생일 선물로 비교하고 경쟁하는 것으로 바뀌었는지는 모르겠네. 선물이란 상대를 생각하거나 고마운 마음을 전하려는 건 줄 알았거든? 그런데 그게 아닌 것 같아서 당황스럽네.,50,embarrassment
1,"무슨 일이 있었나 봐? 생일이라면, 맞네, 이제 시어머니 생신이었지. 무슨 일이 있었는지 나한테 이야기를 해 보면 그래도 기분이 나아지지 않을까?",50,embarrassment
0,"어머니가 갑자기 이모는 생일 선물로 안마의자를 받았다는데, 라고 하시는 거야. 그리고 해외여행을 보내줬다는 옆집 아주머니 아들 이야기도 하셔서 솔직히 당황했어.",50,embarrassment
1,당황스러운 당신 마음 나도 충분히 이해해. 왜냐하면 우리 엄마도 그렇게 의사를 표현하시곤 하시거든. 나도 들으면 꼭 비교당하는 것 같은 기분이 들어서 당황스러웠었어.,50,embarrassment
0,"맞아. 나는 계속 그런 기분이 들었어. 나를 비교하고 깎아내리는 느낌이라고 해야 하나? 유럽은 아니어도 동남아 여행은 보내드렸고, 내 형편에 맞는 정도로는 해 드린 것 같은데 말이지.",50,embarrassment
1,"그 정도면 효자지. 당신처럼 어머니한테 잘하는 사람이 어디 있어. 남들은 효자랑 결혼하면 고생한다지만, 나한테도 우리 부모님께도 잘해서 난 당신이 자랑스럽더라고. 참 잘했어.",50,embarrassment
0,"그래, 그렇지? 그런데 왜 우리 어머니는 날 세상에서 가장 못난 불효자처럼 만드는 방식의 화법을 쓰시는 걸까? 선물을 받아도 고맙다거나 그런 말보다는 항상 비교하시잖아. 그니까 내 입장에서는 좀 많이 당황할 수밖에 없고.",50,embarrassment
1,누가 봐도 당신은 정말 잘했는데 그런 말을 들었으니 마음이 좋지 않았겠다. 하지만 당신은 불효자라는 소릴 듣기에는 너무 효자고 괜찮은 사람이거든. 그러니까 그 말에 너무 신경 쓰지 마.,50,embarrassment
0,"당신 말이 정말 고맙지만, 솔직히 신경이 안 쓰일 수는 없지. 비교를 당한다는 게 그렇잖아. 내가 잘못하고 있다는 의문이 들게 만드니까 들을 때마다 당황스러움을 감추지 못하겠더라고.",50,embarrassment
1,"비교라는 게 그렇데. 다른 사람의 최고의 순간과 내 최악의 순간을 비교하기 때문에 늘, 지게 된다고. 애초에 이길 수 없는 감정싸움인 거야. 알았지?",50,embarrassment
0,"그렇구나. 그렇다면 또 내가 손해 보는 짓은 안 하지. 이제 괜히 복잡한 생각은 하기 싫네, 그냥 지금 이대로 최선을 다할 거야. 당신 덕에 아주 홀가분해졌어. 나답게.",50,embarrassment
1,다행이네. 다시 당신으로 돌아와서. 세상에 신경 쓸 게 얼마나 많은데 다른 사람의 감정까지 신경 써. 당신은 마음만 담아.,50,embarrassment
0,"그럴게. 아까까지는 기분이 정말 별로였는데, 많이 좋아졌어. 머리가 맑아지니 어머니도 일부러 그러신 건 아닐 거라는 생각도 들어. 원한다, 가지고 싶다는 말을 못 하고 살아오셔서 그런 게 아닐까, 싶고.",50,embarrassment
1,이것 봐. 기분이 바뀌니까 생각도 전환이 되잖아. 앞으로는 너무 복잡하게 생각하지 않았으면 좋겠어. 그래야 당신도 편안해질 테니까.,50,embarrassment
0,사람들은 왜 약한 부분을 놀림거리로 삼으려고 하는지 도통 모르겠어. 내가 결벽증이 있다고 하면 괜히 내 옷이나 신발에 뭘 묻히려고 하는 사람도 있어. 도대체 그러는 이유가 뭔지 당황스러워.,51,embarrassment
1,"나도 당신처럼 그런 일을 겪은 적이 있었어. 그 경우에는 보통은 내가 싫어하는 걸 재미있다고 생각하거나, 혹은 고쳐주려고 하거나. 둘 중의 하나인데 당하는 사람은 썩 유쾌하지 않더라고.",51,embarrassment
0,"맞아, 솔직히 결벽증까지는 불쾌한 정도로 끝이 나는데, 당신도 알잖아. 나 고소공포증은 굉장히 심한 거. 계단 올라가는 것도 힘든 사람을 밀치려는 듯하는 건 대체 의도가 뭘까? 진짜 당황스러워.",51,embarrassment
1,많이 놀랐겠다. 누가 봐도 과한 장난인데 당신이 얼마나 충격을 받았겠어. 지금은 괜찮아? 많이 힘들었을 것 같은데. 너무 마음에 담아두지 마. 괜찮아질 거야.,51,embarrassment
0,"뭔가가 무섭다고 하거나, 싫다고 하는 건 명백한 의사 표현이고 나 자신을 이해시키는 행위라고 생각했어. 그런데 왜 공격의 대상이 되거나 비난하는 건지 이해가 되지 않아. 이해가 되지 않으니 당황스러운 걸 감추지 못하겠고.",51,embarrassment
1,"당신이 오죽했으면 그랬겠어. 싫은 내색도 잘 하지 않는 사람인데 표정에 다 드러났을 정도면 많이 놀란 거지. 정말 속상하네. 그래도 너무 복잡하게 생각하지 마, 그런 행동을 하는 사람들의 대부분이 의미가 없더라고.",51,embarrassment
0,날 미워하거나 싫어하지 않는데 그러는 게 더 이해가 되지 않아서 그래. 의미가 있다면 이해라도 하지. 무섭다는 사람을 소리 지르게 하는 게 왜 재미있는 일인지 모르겠네.,51,embarrassment
1,당신이 이해를 못 하는 건 당신은 누군가 싫다고 하거나 무섭다고 하면 하지 않기 때문이야. 그런데 문제는 모든 사람들이 당신과 같은 생각을 하지 않는 거지. 실상 자신이 아파보지 않으면 심각성을 모르기도 해.,51,embarrassment
0,"너무 복잡하지 않나? 그냥 싫다고 하면 하지 않으면 되는 건데. 이룩해야 한다, 나아가야 한다, 이런 말로 가득한데 하지 않는 걸 못하는 게 당황스럽지 않아?",51,embarrassment
1,"원래 하지 않는 게 어려운 게 많아. 범죄, 규범도 하지 말아야 하는 것들이 많잖아? 술, 도박, 담배 같은 것도 하지 않으면 그만이지만 어렵잖아.",51,embarrassment
0,그것도 맞는 말이긴 하네. 그럼 정말 내가 너무 복잡하게 생각을 했나? 나한테 일부러 그런 게 아니라 오히려 참지 못해서 했다는 생각을 하니까 한심하긴 하네. 좀 웃겨.,51,embarrassment
1,"어쩌면 당신과 친하게 지내고 싶었을지도 몰라. 원래 장난은 대부분 상대를 불쾌하게 하지만, 또 어떤 때는 친해지는 계기가 되기도 하거든. 특히나 당신은 좋은 사람이지만 어려운 사람이기도 해서.",51,embarrassment
0,그렇구나. 이제 마음이 좀 풀리네. 추측이긴 하지만 나랑 친하게 지내고 싶다는 말을 하긴 했었거든. 내가 좀 더 마음의 문을 열어야 했었어. 그렇지?,51,embarrassment
1,"그럼, 당신을 더 잘 알게 되면 절대로 그런 짓은 하지 않을 거야. 실수는 누구나 할 수 있는 거니까. 조금만 마음을 열어 봐.",51,embarrassment
0,"여보, 어떡해 나 프레젠테이션 대본을 두고 왔어.",52,embarrassment
1,파일로 가지고 있는 것도 없어?,52,embarrassment
0,여기 보안 때문에 전자기기를 반입할 수가 없대. 그래서 태블릿으로도 보고할 수가 없어. 나 너무 당황스러워.,52,embarrassment
1,안 그래도 프레젠테이션 때문에 긴장했을 텐데 갑자기 대본까지 볼 수 없게 됐으니 얼마나 당황스럽겠어.,52,embarrassment
0,대본 없이 한 번도 프레젠테이션을 해본 적이 없는데. 대본만 믿고 와서 지금 어쩔 줄을 모르겠어.,52,embarrassment
1,어쩔 수 없는 상황이라면 일단 마음을 진정시키려고 노력해보자. 결국 대본도 당신이 작성한 거니까 다 알고 있는 내용이잖아. 대본이 없어도 이미 숙지하고 있다는 걸 계속 상기시켜보면 마음이 조금 편해질 거야.,52,embarrassment
0,하지만 대본에 세세하게 써놓은 문구들까지 기억이 나진 않아. 중요한 프레젠테이션인데 이런 결정적인 실수를 하다니 미치겠네.,52,embarrassment
1,"꼭 대본에 써놓은 대로 완벽하게 말하지 않아도 괜찮아. 중요한 내용만 잘 전달되면 되니까 너무 긴장할 거 없어, 나한테 설명한다고 생각하고 긴장 풀어. 대본 없이 하면 오히려 당신의 전문성이 더 돋보일 거야.",52,embarrassment
0,정말? 아무래도 대본 없이 하면 버벅거리고 중간중간 날리는 내용도 있을 텐데.,52,embarrassment
1,자신 있게 하면 아무도 눈치채지 못할걸? 당신 발표할 때 늘 긴장한다고 하지만 내 눈에는 전혀 그래 보이지 않았어. 마음만 침착하게 먹고 스스로를 믿으면 잘 해낼 거야.,52,embarrassment
0,"그래, 어쩔 수 없는 일이니까 마음 가라앉히도록 노력해 볼게. 그래도 당신 덕에 용기가 좀 난다.",52,embarrassment
1,이번에 잘하고 나면 당신 발표 능력도 훨씬 향상될 것 같아. 위기를 기회로 만들어보자!,52,embarrassment
0,"긍정적으로 말해줘서 고마워, 침착하게 잘하고 올게.",52,embarrassment
1,내가 응원하고 있을 테니까 힘내!,52,embarrassment
0,자기야 나 어제 너무 황당한 일이 있어서 진짜 당황스러웠어.,53,embarrassment
1,왜 무슨 일 있었는데?,53,embarrassment
0,어제 출장 중에 화상회의가 있어서 엄청 열심히 준비했거든? 하필 노트북을 두고 와서 핸드폰으로 화상회의에 들어갔는데 배터리가 너무 순식간에 달아서 너무 당황했고 놀랐어. 회의가 하루 종일이라 핸드폰이 계속 필요했었어.,53,embarrassment
1,중요한 일에 노트북을 두고 왔다니 머리를 한대 얻어맞은 듯한 당황스러움이었을 것 같아. 아침에 정신없이 준비하느라 깜빡했었나 보네.,53,embarrassment
0,그런데 충전기를 안 들고 와서 회의 중간에 꺼질까 봐 조마조마했어. 충전기가 없어서 발표도 못 하고 회의에 참석 못 한다는 상황이 준비성 부족으로 보일까 봐 무서웠어.,53,embarrassment
1,나도 핸드폰으로 화상회의 해봤는데 충전기를 연결 시키지 않으면 금방 꺼지더라고. 당신 당황하고 놀란 마음 이해해. 아침부터 너무 당황해서 온갖 진땀을 다 뺏을 것 같아.,53,embarrassment
